iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
440,36,0.00062,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,61.3188
450,36,0.000457,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,61.5906
460,36,0.000337,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,61.6981
470,36,0.000249,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,61.911
480,36,0.000184,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,62.0592
490,36,0.000136,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,62.2735
500,36,0.0001,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,62.4637
10,35,295.133693,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,62.6272
20,35,217.759741,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,62.7758
30,35,160.670591,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,62.9507
40,35,118.548262,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,63.0765
50,35,87.468966,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,63.3525
60,35,64.537597,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,63.6461
70,35,47.618048,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,63.9075
80,35,35.134226,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,64.0715
90,35,25.923235,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,64.4024
100,35,19.12705,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,64.6246
110,35,14.112592,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,64.8952
120,35,10.412754,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,65.0628
130,35,7.682886,5817.2283,35,5817.2283,5817.2283,2579.6967,35,1,65.4689
140,35,5.668696,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,65.7429
150,35,4.182558,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,66.0108
160,35,3.086035,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,66.1629
170,35,2.276982,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,66.365
180,35,1.680035,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,66.7516
190,35,1.239588,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,67.0331
200,35,0.91461,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,67.2611
210,35,0.674831,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,67.5782
220,35,0.497913,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,67.8545
230,35,0.367377,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,68.1142
240,35,0.271064,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,68.3443
250,35,0.2,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,68.5516
260,35,0.147567,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,68.8899
270,35,0.10888,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,69.1402
280,35,0.080335,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,69.2527
290,35,0.059274,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,69.6088
300,35,0.043734,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,69.9333
310,35,0.032269,5817.2283,35,5817.2283,5817.2283,2579.6967,32,2,70.3807
320,35,0.023809,5817.2283,35,5817.2283,5679.6718,2537.5957,32,2,70.8783
330,35,0.017567,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,71.1929
340,35,0.012962,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,71.3354
350,35,0.009564,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,71.5171
360,35,0.007056,5673.2371,34,5673.2371,5673.2371,2528.1847,32,2,71.7491
