iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
270,25,0.095384,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.923
280,25,0.070784,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,18.0014
290,25,0.052528,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.0971
300,25,0.038981,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.1995
310,25,0.028927,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.2782
320,25,0.021467,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.3852
330,25,0.01593,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.4811
340,25,0.011822,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.5688
350,25,0.008773,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.6947
360,25,0.00651,3141.4001,16,3141.4001,2960.2693,1558.4644,15,2,18.7543
370,25,0.004831,3141.4001,16,3141.4001,2960.2693,1558.4644,15,3,18.888
380,25,0.003585,3141.4001,16,3141.4001,2960.2693,1558.4644,15,3,18.9516
390,25,0.002661,3141.4001,16,3141.4001,2960.2693,1558.4644,15,3,19.0404
400,25,0.001974,3141.4001,16,3141.4001,2960.2693,1558.4644,15,4,19.1238
410,25,0.001465,3141.4001,16,3141.4001,2960.2693,1558.4644,15,4,19.2344
420,25,0.001087,3141.4001,16,3141.4001,2960.2693,1558.4644,15,5,19.3778
430,25,0.000807,3141.4001,16,3141.4001,2960.2693,1558.4644,15,5,19.5013
440,25,0.000599,3141.4001,16,3141.4001,2960.2693,1558.4644,15,5,19.6027
450,25,0.000444,3141.4001,16,3141.4001,2960.2693,1558.4644,15,5,19.7035
460,25,0.00033,3141.4001,16,3141.4001,2960.2693,1558.4644,15,6,19.8067
470,25,0.000245,3141.4001,16,3141.4001,2960.2693,1558.4644,15,6,19.9081
480,25,0.000182,3141.4001,16,3141.4001,2960.2693,1558.4644,15,6,19.9961
490,25,0.000135,3141.4001,16,3141.4001,2960.2693,1558.4644,15,6,20.131
500,25,0.0001,3141.4001,16,3141.4001,2960.2693,1558.4644,15,6,20.2577
10,24,222.62751,3141.4001,16,3141.4001,3141.4001,1642.7652,16,3,20.3162
20,24,165.210028,3141.4001,16,3141.4001,3141.4001,1642.7652,16,3,20.3953
30,24,122.600991,3141.4001,16,3141.4001,3141.4001,1642.7652,16,6,20.5311
40,24,90.981178,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,20.5971
50,24,67.516377,3141.4001,16,3141.4001,2961.1763,1562.5706,15,1,20.6833
60,24,50.103343,3141.4001,16,3141.4001,2961.1763,1562.5706,15,2,20.7688
70,24,37.181275,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,20.8377
80,24,27.591916,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,20.9053
90,24,20.475732,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,20.9999
100,24,15.194871,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.0558
110,24,11.275987,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.1303
120,24,8.367817,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.2117
130,24,6.209687,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.2924
140,24,4.608157,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.4272
150,24,3.419675,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.4899
160,24,2.537713,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.5619
170,24,1.883216,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.6684
180,24,1.397519,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.7644
190,24,1.037087,3141.4001,16,3141.4001,2955.852,1556.4013,15,1,21.8409
200,24,0.769614,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,21.9103
210,24,0.571124,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,21.9927
220,24,0.423826,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.0499
230,24,0.314518,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.1792
240,24,0.233401,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.2413
250,24,0.173205,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.324
260,24,0.128534,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.4202
270,24,0.095384,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.5553
280,24,0.070784,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.62
290,24,0.052528,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.7545
300,24,0.038981,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.8748
310,24,0.028927,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,22.9382
320,24,0.021467,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.0524
330,24,0.01593,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.1505
340,24,0.011822,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.2492
350,24,0.008773,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.3285
360,24,0.00651,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.408
370,24,0.004831,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.5045
380,24,0.003585,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.5826
390,24,0.002661,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.6574
400,24,0.001974,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.7332
410,24,0.001465,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.8459
420,24,0.001087,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,23.9294
430,24,0.000807,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,24.0228
440,24,0.000599,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,24.1046
450,24,0.000444,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,24.2079
460,24,0.00033,3141.4001,16,3141.4001,2955.0897,1553.2044,15,1,24.2862
470,24,0.000245,3141.4001,16,3141.4001,2955.0897,1552.2951,15,2,24.4074
480,24,0.000182,3141.4001,16,3141.4001,2955.0897,1552.2951,15,2,24.4703
490,24,0.000135,3141.4001,16,3141.4001,2955.0897,1552.2951,15,2,24.5616
500,24,0.0001,3141.4001,16,3141.4001,2955.0897,1552.2951,15,2,24.6857
10,23,222.62751,3141.4001,16,3141.4001,3141.4001,1642.7652,16,1,24.748
20,23,165.210028,3141.4001,16,3141.4001,3141.4001,1642.7652,16,2,24.8756
30,23,122.600991,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,24.9929
40,23,90.981178,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.0262
50,23,67.516377,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.0869
60,23,50.103343,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.1999
70,23,37.181275,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.2749
80,23,27.591916,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.3655
90,23,20.475732,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.4303
100,23,15.194871,3141.4001,16,3141.4001,2960.2693,1563.4799,15,1,25.5216
